row_id,tweet_id,created_at,user,location,text
890,'1263612291326586881,5/21/20 23:27,doctorgfitness,"Arvada, CO","New infections in the #US are on the rise again. I never saw that coming, I mean who knew? Nobody knew.… https://t.co/fqgXK4ekR7"
891,'1263612290277859329,5/21/20 23:27,SlashPuncture,your mom,I ask that you compassionately and respectfully EAT YOUR GUN #COVID19 #CovidEvictions https://t.co/HWlIetmt9V
892,'1263612289955045379,5/21/20 23:27,TruthNewsVideos,United Kingdom,"Superdrug Covid-19 antibody test available – how much does it cost and how does it work?

https://t.co/zxtlnBGZZQ"
893,'1263612289279819784,5/21/20 23:27,DBSAlliance,,"BeVocal: Speak Up for Mental Health offers resources from 9 #mentalhealth partners to support your wellbeing, with… https://t.co/f2tTsNkelO"
894,'1263612289204269057,5/21/20 23:27,DataJoeG,"Texas, USA","More meetings, longer hours, living anywhere: How the coronavirus changed office work https://t.co/TkFVvFhV4J"
895,'1263612288864567296,5/21/20 23:27,CroweUSA,,"To provide relief during the #COVID19 pandemic, the FASB delays effective dates for revenue recognition and leases.… https://t.co/IwzLp1EbAq"
896,'1263612288386433032,5/21/20 23:27,Smoke56895160,,President Donald Trump on Thursday said the United States will not shut down if there is another COVID-19 wave.
897,'1263612287849504769,5/21/20 23:27,imelda_mairead,"England, United Kingdom",@mikegalsworthy @Keir_Starmer Going to do brexit extension next is he? Or is that not an issue for you anymore now… https://t.co/CIl0ci08HY
898,'1263612286880505856,5/21/20 23:27,SquidwGoggles,United States,@finResearch0 @cjj140 @BillHanage Here - this will help you: https://t.co/mbHjYPLgPL even just pick the highest est… https://t.co/c984TuWWCb
899,'1263612286385692673,5/21/20 23:27,reason,"Washington, DC and Los Angeles","Libertarian presidential contender Jo Jorgensen sees government COVID-19 restrictions as ""the biggest assault on ou… https://t.co/eK6HaV6M1k"
900,'1263612285450215424,5/21/20 23:27,750TheGame,"Portland, Oregon","The NBA is reportedly working with coronavirus testing providers
https://t.co/dgvyLYslBd"
901,'1263612285211283461,5/21/20 23:27,PinkNews,Global,Bar owner's insistence he’s not homophobic after suggesting gay people spread coronavirus is so pitiful it’s almost… https://t.co/Ap7PCI55Jr
902,'1263612285123166209,5/21/20 23:27,NYSComptroller,New York,Muge Ma allegedly pretended to work for the government to obtain loans to line his own pockets amid the pandemic. I… https://t.co/BRQaNPTBKj
903,'1263612285110546432,5/21/20 23:27,TPE_connect,online,Minks may have infected humans novel coronavirus: Dutch government..... || #Mink #Netherlands #Dutch #Coronavirus… https://t.co/hlhVvlhtfw
904,'1263612284913549315,5/21/20 23:27,JustOrdinary13,Somewhere Minnesota,"First Thing: US has three months to prepare for second Covid-19 wave, say scientists | | The Guardian - https://t.co/tQY9Tl01AE"
905,'1263612284762386434,5/21/20 23:27,cynthiaholladay,"Bay Area, San Francisco, CA","Phone, email, and other live channels cost an average of $8.01 per contact, while self-service channels cost only $… https://t.co/Qtg8chR34g"
906,'1263612284389203972,5/21/20 23:27,mrsdave2,"Ohio, USA",March 2020: Dr. Anthony Fauci talks with Dr Jon LaPook about Covid-19 https://t.co/5VaZDD4CPF via @YouTube
907,'1263612284229672960,5/21/20 23:26,AnneBaunach,"Auburn, WA",Read about the Highline Schools Foundation's 2019 achievements along with our COVID-19 response. https://t.co/N68OIFcpmT
908,'1263612282933837824,5/21/20 23:26,JDean01647547,,"@NBCPolitics So CZECH REPUBLIC- A MODEL FOR THE WORLD WITH #MASK4ALL MOVEMENT.  NO #COVID19 SHUTDOWN
https://t.co/C9a7UTMf4y"
909,'1263612282812186624,5/21/20 23:26,intellect91,Tree City/My mind,"""...a reporter told the president that while the U.S. is home to about 4% of the world’s population, it has 30% of… https://t.co/f0fBfNqp1s"
910,'1263612282015268864,5/21/20 23:26,OlisaNwosu,"Umunya, Nigeria","@SaharaReporters #Covid19 doing tiktok with Nigerians.

Up today, down tomorrow."
911,'1263612281268719616,5/21/20 23:26,FloydFlashback,Canada,"@LeafsMaz20 All it takes is one player to get Covid-19, and this fragile house of cards come tumbling down. I can't see it working."
912,'1263612280828309512,5/21/20 23:26,ShelterCatHSSCM,"Battle Creek, Michigan",Mandy wants to remind you to make sure you wash your hands this #MemorialDayWeekend #WashYourHands #Covid_19 #hsscm https://t.co/7UeMB0cqQo
913,'1263612280140431360,5/21/20 23:26,CatherineMPHR,United States,"@weijia @bulldoghill @Ford @UAW Aaaand...he puts them all at risk. HE is the outsider...
Meanwhile, Ford employees… https://t.co/uKUE3dqOVM"
914,'1263612279783862272,5/21/20 23:26,Battlehillward,Wallsend,@JonAshworth @MattHancock please ensure cancer patients are given the best possible chance of survival by allowing… https://t.co/mCgnx7989g
915,'1263612278953390080,5/21/20 23:26,malbertnews,"Washington, D.C.","First known photo of Pres Donald Trump in a face mask emerged from visit Thursday at Ford Plant in #MI, captured in… https://t.co/uaX4zwlinb"
916,'1263612278865367040,5/21/20 23:26,BluGaze,Philadelphia,"I donated to the @PHLCovid19Fund, a rapid response fund to support Greater #Philadelphia #nonprofits at the frontli… https://t.co/ZwfK2ZVACo"
917,'1263612278550691840,5/21/20 23:26,GovLarryHogan,"Annapolis, MD",Wishing a very happy tenth anniversary to @US_CYBERCOM. These patriots have continued working tirelessly throughout… https://t.co/1S8LWuKCS7
918,'1263612275925159936,5/21/20 23:26,KJholding,,@New_Jersey87 Never. A permanent solution to a temporary problem. Even COVID-19 is temporary.
919,'1263612274851414017,5/21/20 23:26,perrso1,,@ReaICozy The ultimate covid-19 spreader
920,'1263612274771664901,5/21/20 23:26,me10He,,@dananessel Don't you know it? or don't you want to acknowledge it that President Trump is taking HydroCLQN as a pr… https://t.co/OZ7nyuYacl
921,'1263612274696245251,5/21/20 23:26,PaJMitchell,,Frontline workers are being fired for speaking out against dangerous conditions that exacerbate the spread of… https://t.co/3plpOiAEsI
922,'1263612273215537160,5/21/20 23:26,redot2005,"Madelia, Minnesota","As inmate cases rise, civil rights group sues FL for information about COVID-19 in prisons https://t.co/Rm6JXgxdlE"
923,'1263612272930217984,5/21/20 23:26,DavidGr07837209,"Melbourne, Victoria, Australia","Worst of the COVID-19 crisis was averted despite PM Morrison, not because of him https://t.co/aVUZPfK9QR @IndependentAus"
924,'1263612270996795395,5/21/20 23:26,ZachCollins80,,"@KDKA Yeah, Right.  Was this from the families of the nursing home patients he sentenced to death by ordering the p… https://t.co/OfL1ubwq5V"
925,'1263612270816514051,5/21/20 23:26,RosemarieKNorr,,"“Published epidemiological data suggests a correlation between patients who receive MMR vaccine, and reduced COVID-… https://t.co/Ui0zVpRoUF"
926,'1263612270698995712,5/21/20 23:26,GMA,"New York, NY","NEW: Broadway star Nick Cordero is bouncing back from a rough day battling COVID-19, his wife, fitness trainer Aman… https://t.co/QtodLKvbqZ"
927,'1263612268786470923,5/21/20 23:26,threadreaderapp,Wherever threads are written..,@Lovewhisperer4 Halo! you can read it here: @Lovewhisperer4: SCANDAL DITENGAH COVID-19 #CeritaSelingkuh… https://t.co/TQQyIJ7YDd
928,'1263612268622647297,5/21/20 23:26,auggie_dawgy,"California, USA","Loss of smell, confusion, strokes: Does Covid-19 target the nervous system? https://t.co/hXfqfUTO3W"
929,'1263612267507179523,5/21/20 23:26,NewsPuppet,"Lakeside, FL/Jacksonville, FL",#QAnon #QArmy #MAGA #QAnon #GreatAwakening #SpyGate #StopTheCoup #FreeFlynn #Obamagate  #OBAMAGATEGATE COVID-19 upd… https://t.co/vvtYY9DMkJ
930,'1263612267242938368,5/21/20 23:26,justindotnet,"Alexandria, VA","The latest update from the City on COVID-19:

Sadly there has been a 35th, 36th and 37th death in the City 

Positi… https://t.co/blrqXjrAh5"
931,'1263612264336277505,5/21/20 23:26,baiker_king,Mange boire dormir ,@Belinga68949510 Covid-19
932,'1263612262067040256,5/21/20 23:26,BethanRichards3,"Sydney, New South Wales",Feel Good Friday....If you need a pick me up read this beautiful letter. To see more heart warming letters visit th… https://t.co/s9wWqgTvXt
933,'1263612260905136128,5/21/20 23:26,ANCALERTS,Philippines,Salvaña: PH has already done as much testing as Japan. We are testing everyone who is at risk and needs to be inves… https://t.co/75nsF5nuBv
934,'1263612260288692226,5/21/20 23:26,alianzabosques,Mesoamérica,"This Friday, a group of territorial leaders from Mesoamerica will discuss the impacts, proposals and challenges of… https://t.co/6OQ6JuNc97"
935,'1263612259957223424,5/21/20 23:26,daleamtsberg,"Melbourne, Australia",Rising risk of #dengue during Covid-19 https://t.co/eQOtI6KtYK @STCom @wmpglobal calls for governments to take action to prevent outbreaks
936,'1263612259835809792,5/21/20 23:26,BraveHe99369239,🇺🇸 FREEDQM ,"@crushthebigots @realDonaldTrump We're almost there👍
👤💬look at this fool buying into fear porn… https://t.co/P2grZVvpzz"
937,'1263612257570893824,5/21/20 23:26,blaze120,"Atlanta, GA","At some point the truth has to come out. Hopefully, the big dummy in the governor's mansion will be held accountabl… https://t.co/6gq5T7nxme"
938,'1263612255792508929,5/21/20 23:26,Irunmolenla,,"COVID-19 lockdown: Crisis in Ogun as pregnant woman allegedly dies at police checkpoint
https://t.co/42gRsCnYvU https://t.co/7thFqTvTZt"
939,'1263612255436001281,5/21/20 23:26,JanetsGoodNews,"Los Angeles, CA",‘This Is My Retirement’: Trump’s Covid-19 Vaccine Czar Refuses to Sell Stock Holdings of Major Drug Company  https://t.co/rgon3Bci69
940,'1263612253405921282,5/21/20 23:26,UniversityStar,"San Marcos, TX","Today Gov. Greg Abbott announced new COVID-19 drive-thru testing sites, a limited reopening of driver license offic… https://t.co/kihR2UVSBr"
941,'1263612252311166977,5/21/20 23:26,lush1786,"Florida, USA",@gnuman1979 I think many Covid-19 patients develop pneumonia.  So maybe the pneumonia test is cheaper?  It is curio… https://t.co/bGdXKLFcsv
942,'1263612251254198274,5/21/20 23:26,WaltRakowich,"Denver, CO",How generations will affect the post-COVID-19 workplace - Colorado Real Estate Journal https://t.co/w4HVjjMLnn
943,'1263612250478215169,5/21/20 23:26,sandropacheco71,"Stouffville, Canada",This is how soccer will be played during the #Pandemic #CoronaVirus2020 #Covid_19 https://t.co/ECDXnesI9C
944,'1263612249962315782,5/21/20 23:26,SAEDRIES,,@MKhalidSayed and here Teachers have 2 go back 2 schools when the infection rate is insanely high. To go straight a… https://t.co/Yt6gjaWTZ8
945,'1263612249081614336,5/21/20 23:26,DWING9,"Stone Mountain, GA","Thanks #Covid_19 made me realize I don’t care where @Lindor12BC plays baseball next year, or the next year, or the… https://t.co/Nsl3gX0SEe"
946,'1263612247986720769,5/21/20 23:26,MahalieOshiro,"Sacramento, CA","If you're trying to get valid information regarding COVID-19, please do yourself a favor and listen to #DoctorsLog… https://t.co/sZnSpfhrKr"
947,'1263612246409785345,5/21/20 23:26,NornEye,Northern Ireland,@healthdpt @BeattieDoug @FourSeasonsHCUK @RobinSwannMoH how could @RQIANews have been allowed to state in writing t… https://t.co/Diji6gV7lN
948,'1263612244719357952,5/21/20 23:26,KamranAws,"Gulbarga, India","As far As #Corona Active Cases Are Concern,
#Indian is in a Situation, Worst Than Italy(60960), Spain(55219),Iran(2… https://t.co/g4rtcaeSFv"
949,'1263612244383981572,5/21/20 23:26,Michael7Wolf,,COVID19: Globalism's Perfect Storm https://t.co/9Zjj0F83tE via @YouTube
950,'1263612243872288768,5/21/20 23:26,JumaaneWilliams,"New York, NY",I’m live on Facebook for tonight’s #COVID19 update to discuss the food insecurity faced by many communities at the… https://t.co/7caC5RXvST
951,'1263612243603841024,5/21/20 23:26,AprilDeadra,Life,Cap and gown pick up Monday...She earned it we’ll take care it🎓💯💪🏽 FUCK You COVID19 (Sorry not sorry)
952,'1263612242467016704,5/21/20 23:26,XeXet,"Seattle, WA USA","Because where and when I got #COVIDー19, it is possible that I got v1 &amp; not v2. So I asked my doc if the serum test… https://t.co/G8rAnI2djs"
953,'1263612240529408000,5/21/20 23:26,sandiegodavo,"Texas, USA",CDC Reverses Course on COVID-19’s Ability to Linger on Surfaces - https://t.co/bQnd2s6BCc
954,'1263612240260993026,5/21/20 23:26,Danielle25Queen,"New York,NY",Is anyone on Twitter who lives within the 5 boroughs of NYC interested in a remote position? If so Tweet back#NYC #Covid_19 #Staysafe
955,'1263612239698894854,5/21/20 23:26,khelv__,"Owerri, Nigeria","You post up a selfie taken with your phone and get 3k likes. You are popular, I am rich. End of story #stopfakelife… https://t.co/DOGlxeaVbJ"
956,'1263612237962346496,5/21/20 23:26,BeeshoAnthony,"Las Vegas, NV","Better if he looks like the virus is going away. Covid-19 is stronger than Trump, more people is testing positive t… https://t.co/3ORbK39eyb"
957,'1263612236377010178,5/21/20 23:26,Archer96Danny,"Sharjah, United Arab Emirates","@iammairamos jerry mae yes miss you too mygod! 😭💕 
in the US at the moment pursuing post grad - dk when ill be able… https://t.co/5CCQwCfUiD"
958,'1263612236276264961,5/21/20 23:26,BeeshoAnthony,"Las Vegas, NV",@realDonaldTrump is a professional lying conman he's playing politics and the blame game. Trump is not a leader he… https://t.co/z7uba63ChS
959,'1263612235143737345,5/21/20 23:26,CurtisTaber2,Arizona and Europe,Trump Attack On Democrats Backfires As He Urges Churches To Spread Virus https://t.co/pPBuJ5X9pm via @politicususa… https://t.co/5TQhOJeNlv
960,'1263612234795630592,5/21/20 23:26,educationnz,New Zealand,The New Zealand Government has established a $1M hardship fund for international students who are experiencing unus… https://t.co/xVOQaMt6Rb
961,'1263612230735745024,5/21/20 23:26,HollieHawk72,,Staff member at city-run nursing home dies of COVID-19 https://t.co/ngmu2kHMVb
962,'1263612229175382017,5/21/20 23:26,carla60626,,"I am really torn between fervently hoping Trump gets covid-19 and dies or leaves office in January, gets indicted,… https://t.co/JY8L4ETb05"
963,'1263612228411944960,5/21/20 23:26,Ajijaakwe,http://wingssilverwork.com/,"All right, gotta be quick again.  I'm SO overloaded.  I'll be working for hours yet.

Today's state-wide #COVID19 n… https://t.co/LXLbfQqNtk"
964,'1263612222699458566,5/21/20 23:26,hollybirch,DC Metro,Swedish antibody study shows long road to immunity as COVID-19 toll mounts | Article [AMP] | Reuters #covid19… https://t.co/SYSnTA3Eae
965,'1263612219440291840,5/21/20 23:26,Shimha18,,@kylegriffin1 Maybe independents and senior citizens noticed that the Republican running for President in 2020 told… https://t.co/GDxuXmbOOg
966,'1263612218433650688,5/21/20 23:26,MaricopaGlen,Arizona,@paulaplain Reverse every stupid regulation retracted by Trump during his Presidency. He also needs to guarantee th… https://t.co/7Q6SHxJiYf
967,'1263612216131096576,5/21/20 23:26,jcuerv,"Houston, TX","@Firr COVID-19 TESTING! 

(brought to you by Pepsi and Wal-Mart)"
968,'1263612209994903559,5/21/20 23:26,lewdinkedbee,,@Inked_Bee @Samos89 @Shelter please get in contact with him if you’re interested! It’s for a good cause. Covid-19 h… https://t.co/k4Q6PxbQNr
969,'1263612209654980608,5/21/20 23:26,Traneofthought_,"Phoenix, AZ","LOLOL

https://t.co/VsiCFkzO9S"
970,'1263612208153591809,5/21/20 23:26,IrfanChauffeur,london,"Covid-19 may end India's hopes of becoming world leading economic force, Professor Wolff tells Boom Bust… https://t.co/90c2bsVTZo"
971,'1263612207381676032,5/21/20 23:26,ICMAFoundation,San Francisco Bay Area,Excited to share a video message from our founder @maheshmkale that talks about our initiative in response to COVID… https://t.co/VrFMwP8FPp
972,'1263612206748520448,5/21/20 23:26,Wrix2,Texas,@wordrefiner @DerekRKing2 @Chrissy_Clarke @newenglanddaisy @TheTanviSingh @Anders_Kingsley @SerenaHassan4… https://t.co/A794CPRegi
973,'1263612205750267911,5/21/20 23:26,HarbesonPatric1,,How COVID-19 hurts the fight against measles and other diseases https://t.co/a9LmJhmNGm via @YouTube
974,'1263612205070561280,5/21/20 23:26,mrsmaryallen,,You need MFA to log into Facebook yet Washington state loses hundreds of millions of dollars in fake unemployment c… https://t.co/LHcOZbqztt
975,'1263612201392394240,5/21/20 23:26,OpiyoOloya,"Toronto, Canada",Coronavirus updates: One in six Londoners has had Covid-19 - Hancock - BBC News https://t.co/EChxfDTWy2
976,'1263612201061007360,5/21/20 23:26,TheLastLinda,Toronto,"It’s no “inject bleach,” but still, oh my God. #Trump #COVID19 https://t.co/o5XeUGDbwb"
977,'1263612200872079360,5/21/20 23:26,OnlineMEXICONOW,"Chihuahua, Chihuahua, MX","https://t.co/F9MuHz4p02
Click here to register for free:
“Mexico's Auto Industry During Covid-19 &amp; USMCA Times Webi… https://t.co/ws9rNs5hTJ"
978,'1263612200041746434,5/21/20 23:26,ArisKatzourakis,"Professor of Evolution and Genomics, Oxford UK",I was about to do a subtweet about some of the nonsense surrounding COVID-19 that has been coming out the last day… https://t.co/pNy1ooEnzN
